id_property,business_name,business_area,business_category,business_sub_category
FCC0035052,Mamadu Boboh Bah Tel GSM ,400,Consumer discretionary,Consumer discretionarytypeC
FCC0031083,Monic Investment LTD,516,Consumer discretionary,Consumer discretionarytypeA
FCC0079557,Jeneba Osho Pratt Catering ,394.75,Portfolio,PortfoliotypeB
FCC0048136,Runway Travel & Tour (SL) ,5210.709961,Portfolio,PortfoliotypeC
FCC0100793,Leonesyn (SL) Limited,516,Portfolio,PortfoliotypeA
FCC0088983,Adam Smith International ,4224.970215,Portfolio,PortfoliotypeB
FCC0041454,B.K. Investment Ltd,894.0300293,Portfolio,PortfoliotypeC
FCC0056353,Conteh (SL) Limited,962.4199829,Portfolio,PortfoliotypeA
FCC0111610,ST. Alice Enterprise,1436,Portfolio,PortfoliotypeB
FCC0061517,Licbert Enterprise ,1614.630005,Portfolio,PortfoliotypeC
FCC0091388,MAK Enterprise LTD,2688.449951,Portfolio,PortfoliotypeA
FCC0026414,Fave (SL) Limited,1677.079956,Portfolio,PortfoliotypeB
FCC0040750,Crimson Trading Limited,2036.040039,Portfolio,PortfoliotypeC
FCC0032852,A.K. Commercial Service ,555.3900146,Portfolio,PortfoliotypeA
FCC0021792,Fastest Growing Investment (SL) ,1475.810059,Portfolio,PortfoliotypeB
FCC0002255,KEK Insurance Brokers (SL) ,2749.429932,Financials,FinancialstypeC
FCC0004550,G And D Investment,2751.370117,Portfolio,PortfoliotypeA
FCC0004550,UP Link Construction & Civil ,2751.370117,Portfolio,PortfoliotypeB
FCC0004550,Blueribbon Solution ,5502.740234,Communication services,Communication servicestypeC
FCC0004550,Smart korpor (SL) Limited,2751.370117,Communication services,Communication servicestypeA
FCC0094277,Gracegiving Enterprise,1355.310059,Portfolio,PortfoliotypeB
FCC0045171,Nuevo Vision Enterprise,3102.629883,Portfolio,PortfoliotypeC
FCC0077793,Edward Kanu Enterprise,1607.699951,Portfolio,PortfoliotypeA
FCC0027036,Billimar Drug Store,1476.560059,Portfolio,PortfoliotypeB
FCC0114692,Wulabass Enterprise,1493,Portfolio,PortfoliotypeC
FCC0076817,The Ark Empire,375.4299927,Portfolio,PortfoliotypeA
FCC0078902,Zeebundu (SL) Limited,1284.22998,Portfolio,PortfoliotypeB
FCC0158961,Rashfat Enterprise (SL) Limited,323,Portfolio,PortfoliotypeC
FCC0042812,Equatorial Construction And ,2867.209961,Portfolio,PortfoliotypeA
FCC0105674,Type A House Of Electronics (SL) ,2790,Portfolio,PortfoliotypeB
FCC0002748,Valish Enterprise,2014.939941,Portfolio,PortfoliotypeC
FCC0004550,Interpace (SL) Limited,2751.370117,Portfolio,PortfoliotypeA
FCC0100897,Mosaj General Suppliers,429.2399902,Portfolio,PortfoliotypeB
FCC0007522,AB Logistics Limited,4063.290039,Portfolio,PortfoliotypeC
FCC0027748,Mabinty Kargbo Enterprise,2124.195068,Portfolio,PortfoliotypeA
FCC0067554,Fresh Grow Limited,2173.340088,Portfolio,PortfoliotypeB
FCC0037103,Rainbow Solar (SL) Limited,808.4199829,Portfolio,PortfoliotypeC
FCC0055350,North Star Enterprise (SL) Limited,1876.25,Portfolio,PortfoliotypeA
FCC0011444,R.C.D. Solar Company Limited,525.1699829,Portfolio,PortfoliotypeB
FCC0102089,Welfare Pharmacy ,1537.640015,Portfolio,PortfoliotypeC
FCC0013105,Omar Koroma,648.1174927,Consumer discretionary,Consumer discretionarytypeA
FCC0012385,Chartered Engineering And ,1674.819946,Portfolio,PortfoliotypeB
FCC0004024,DE HP Trading LTD,1830.609985,Portfolio,PortfoliotypeC
FCC0004024,DE HP Trading LTD,1830.609985,Portfolio,PortfoliotypeA
FCC0124569,DE HP Trading ,3347,Portfolio,PortfoliotypeB
FCC0124569,DE HP Trading ,3347,Portfolio,PortfoliotypeC
FCC0095023,-,241.1775055,Consumer discretionary,Consumer discretionarytypeA
FCC0119024,Geenet Commodities Limited,455,Portfolio,PortfoliotypeB
FCC0158269,Hidayat Investment Company ,1568,Portfolio,PortfoliotypeC
FCC0047446,Dadacon Enterprise,639.7299805,Portfolio,PortfoliotypeA
FCC0066964,Get Dripped Clothing And ,2245.570068,Portfolio,PortfoliotypeB
FCC0008063,Daniezo Enterprise,79.20999908,Portfolio,PortfoliotypeC
FCC0026020,Top Image Beauty Parlour,0,Portfolio,PortfoliotypeA
FCC0089310,Chernor Abubakarr Sow Building ,1258.150024,Portfolio,PortfoliotypeB
FCC0039977,Samkar Incorporation Limited,293.1350098,Portfolio,PortfoliotypeC
FCC0064846,Zeemarr Investment,2812.264893,Portfolio,PortfoliotypeA
FCC0018861,Mariama Bilkisu Printing And ,472.3200073,Portfolio,PortfoliotypeB
FCC0051508,Bert Cole,786.5499878,Portfolio,PortfoliotypeC
FCC0036567,ISS Global Forwarding (SL) ,20402.64063,Portfolio,PortfoliotypeA
FCC0046198,Bianguay Enterprise,828.7199707,Portfolio,PortfoliotypeB
FCC0044906,Teng Enterprise ,787.2299805,Portfolio,PortfoliotypeC
FCC0038407,Emalynes Enterprise,383.3599854,Consumer discretionary,Consumer discretionarytypeA
FCC0099908,Jose Star Drug Store,449.5,Portfolio,PortfoliotypeB
FCC0052209,Toria'S Vin Enterprise,660.2399902,Portfolio,PortfoliotypeC
FCC0159916,Saad Group Limited,2295.5,Portfolio,PortfoliotypeA
FCC0020986,Phadijah General Services Limited,1253.699951,Portfolio,PortfoliotypeB
FCC0093386,Lachae Enterprise,478.6000061,Portfolio,PortfoliotypeC
FCC0011181,Largzeny Botique ,2180.340088,Portfolio,PortfoliotypeA
FCC0013412,Alfa Centuari Limited,1547.73999,Portfolio,PortfoliotypeB
FCC0066097,Kayani Travel & Courier Limited,576.5800171,Portfolio,PortfoliotypeC
FCC0043793,Fatjal Enterprises,1302.415039,Portfolio,PortfoliotypeA
FCC0111610,Danstige Enterprise,718,Portfolio,PortfoliotypeB
FCC0158979,Flex Selfie Boutique ,3679,Portfolio,PortfoliotypeC
FCC0047807,Beliyia Agricultural Investment ,1887.199951,Portfolio,PortfoliotypeA
FCC0013814,Aluminum Kitchen Design ,1684.185059,Portfolio,PortfoliotypeB
FCC0086693,EXCEL BIOLIFE (SL) LIMITED,875.25,Portfolio,PortfoliotypeC
FCC0093747,HDF AND COMPANY LIMITED,208.1224976,Portfolio,PortfoliotypeA
FCC0047662,ISHA MARIATU ENTERPRISE,813.1849976,Portfolio,PortfoliotypeB
FCC0062734,ASHOK GOPICHAND MULANI,784.477478,Portfolio,PortfoliotypeC
FCC0019867,M & J SECURITY COMPANY ,575.25,Portfolio,PortfoliotypeA
FCC0040592,PAIDA INVESTMENT ,557.7050171,Portfolio,PortfoliotypeB
FCC0014696,IMMMACULATE FOREIGN ,374.8475037,Portfolio,PortfoliotypeC
FCC0046757,Mariama Benjie Investment ,1354.60498,Portfolio,PortfoliotypeA
FCC0071494,Maostala Enterprise,483.5400085,Portfolio,PortfoliotypeB
FCC0007061,Yagala Enterprise,1366.755005,Portfolio,PortfoliotypeC
FCC0073261,PRIME PRINTS (SL) LIMITED,525.9724731,Portfolio,PortfoliotypeA
FCC0090969,Chromachic Enterprise ,922.9550171,Portfolio,PortfoliotypeB
FCC0003273,BETTER HEALTH CLINIC,870.1900024,Portfolio,PortfoliotypeC
FCC0036727,SOW BEE BEES,2425.955078,Portfolio,PortfoliotypeA
FCC0045083,SIERRA STARS LOGISTICS ,1946.375,Portfolio,PortfoliotypeB
FCC0158269,PRIME FACILITIES MANAGEMENT ,784,Portfolio,PortfoliotypeC
FCC0094209,Monime Limited,1979.959961,Portfolio,PortfoliotypeA
FCC0024379,Eternal Beauty Enterprise ,527.4949951,Portfolio,PortfoliotypeB
FCC0024379,Eternal Beauty Enterprise,527.4949951,Portfolio,PortfoliotypeC
FCC0085566,              FOX AUTOMOTIVE AND ,2278.314941,Portfolio,PortfoliotypeA
FCC0012689,Vision Investment,5653.899902,Portfolio,PortfoliotypeB
FCC0092333,S.A Kofie'S Enterprise,547.4199829,Portfolio,PortfoliotypeC
FCC0093051,UNIVERSAL ESSENTIALS (SL) ,79.35279846,Portfolio,PortfoliotypeA
FCC0079149,NUTRIENT SOLUTION (SL) LIMITED,580.8474731,Portfolio,PortfoliotypeB
FCC0079149,CHAIN SOLUTIONS COMPANY (SL) ,580.8474731,Portfolio,PortfoliotypeC
FCC0157892,SOFMA (SL) LIMITED,250,Portfolio,PortfoliotypeA
FCC0000033,KOUSSA GROUP (SL) LIMITED ,2266.22998,Portfolio,PortfoliotypeB
FCC0039961,KOUSSA GROUP (SL) LIMITED ,990,Portfolio,PortfoliotypeC
FCC0039961,KOUSSA GROUP (SL) LIMITED ,502,Portfolio,PortfoliotypeA
FCC0032777,KOUSSA GROUP (SL) LIMITED,6590.22998,Portfolio,PortfoliotypeB
FCC0042803,Big 5 Trading And Supplies,728.7025146,Portfolio,PortfoliotypeC
FCC0023823,-,428.2399902,Consumer staples,Consumer staplestypeA
FCC0017857,HOPEFULL HEARTS ,0,Portfolio,PortfoliotypeB
FCC0021616,Mamfudis General Services ,1789.435059,Portfolio,PortfoliotypeC
FCC0116062,RANDLYN PETROLEUM (SL) ,4557,Portfolio,PortfoliotypeA
FCC0068691,BIMI FOREIGN EXCHANGE BREAU ,1570.579956,Portfolio,PortfoliotypeB
FCC0068691,BIMI TRADE AND INVESTMENT ,785.289978,Portfolio,PortfoliotypeC
FCC0142543,PEE CEE FOREIGN EXCHANGE ,1076.5,Portfolio,PortfoliotypeA
FCC0091750,Senesie Financial And Insurance ,1562.109985,Portfolio,PortfoliotypeB
FCC0097855,Bahamas Suppliers company ,2589.389893,Portfolio,PortfoliotypeC
FCC0017844,Luminix Energy Solutions (SL) ,10600.66992,Portfolio,PortfoliotypeA
FCC0036027,Okentu Enterprise ,721.5,Portfolio,PortfoliotypeB
FCC0057638,More Much Trading (SL) Limited / ,9021.549805,Portfolio,PortfoliotypeC
FCC0158074,Mokede General Supplier ,3318,Portfolio,PortfoliotypeA
FCC0002207,Julie's Catering Services,530.710022,Portfolio,PortfoliotypeB
FCC0080444,Barefoot Adventures (SL) Limited,2644.850098,Portfolio,PortfoliotypeC
FCC0010303,Jamco Trading Company Limited,858.2199707,Portfolio,PortfoliotypeA
FCC0063906,F.I.H Company Limited ,2404.570068,Consumer discretionary,Consumer discretionarytypeB
FCC0027042,Mubarak Nazir Enterprise,715.1900024,Portfolio,PortfoliotypeC
FCC0013436,Guicopres SL Limited,1750.22998,Portfolio,PortfoliotypeA
FCC0055489,Samuel Sesay Investment  ,699.460022,Portfolio,PortfoliotypeB
FCC0064495,Veedaz Boutique,4527,Consumer discretionary,Consumer discretionarytypeC
FCC0064495,Maersk Sierra Leone Limited,9054,Consumer discretionary,Consumer discretionarytypeA
FCC0079983,Black Lion LLC,2917.52002,Portfolio,PortfoliotypeB
FCC0033783,Pretty Small Small Things ,947.0499878,Portfolio,PortfoliotypeC
FCC0159208,"Index Medical, Labortory ",2811,Portfolio,PortfoliotypeA
FCC0004309,Perry Estate Limited,1,Portfolio,PortfoliotypeB
FCC0007576,We Space (SL) Limited,4089,Portfolio,PortfoliotypeC
FCC0056324,Atarah Investment,1790.719971,Portfolio,PortfoliotypeA
FCC0062536,Royal Air Moroc ,2392,Portfolio,PortfoliotypeB
FCC0056714,Zayna Boutique,3516.659912,Portfolio,PortfoliotypeC
FCC0056714,Maynov Salon ,3516.659912,Portfolio,PortfoliotypeA
FCC0062500,Nunu Smoke House Restaurant ,449.9500122,Portfolio,PortfoliotypeB
FCC0159284,Susan Caulker Investment ,3234,Portfolio,PortfoliotypeC
FCC0075429,National Insurance Company ,25481.2793,Financials,FinancialstypeA
FCC0051252,Habib Salman & Son,3073.780029,Portfolio,PortfoliotypeB
FCC0013615,Global Aviation Air Services (SL) ,2501.060059,Portfolio,PortfoliotypeC
FCC0008543,,0,null,nulltypeA
FCC0008543,A. Hamid & Associate Barristers,7247.199707,Materials ,Materials typeB
FCC0072859,Pan-Cat (SL) Limited,2621.570068,Portfolio,PortfoliotypeC
FCC0159807,Medco (SL) Limited,137790,Portfolio,PortfoliotypeA
FCC0157903,Krish Medicare Private Limited,1241,Consumer discretionary,Consumer discretionarytypeB
FCC0021059,Freetown Cocktail Week (SL) ,2495.929932,Portfolio,PortfoliotypeC
FCC0158366,Kadie Sam Kiddies Shop,2639,Portfolio,PortfoliotypeA
FCC0092744,Shuntustaff Commercial Centre ,1931.070068,Consumer discretionary,Consumer discretionarytypeB
FCC0092365,Aluspa Enterprise,400,Consumer discretionary,Consumer discretionarytypeC
FCC0128916,A.C.K Consulting,1689,Portfolio,PortfoliotypeA
FCC0044026,Solares Pharmaceuticals ,2562.899902,Portfolio,PortfoliotypeB
FCC0006821,JBC'S Enterprise,448.230011,Portfolio,PortfoliotypeC
FCC0068621,JBC'S Enterprises,1974.790039,Portfolio,PortfoliotypeA
FCC0056362,Jah Lee,400,Consumer staples,Consumer staplestypeB
FCC0040887,Era Investment (SL) Limited,1190.140015,Portfolio,PortfoliotypeC
FCC0089519,V & G (SL) Limited,1829.599976,Portfolio,PortfoliotypeA
FCC0061866,Sarab Enterprise (SL) Limited,36578.39844,Portfolio,PortfoliotypeB
FCC0051594,Sarab Enterprise,13821.58008,Portfolio,PortfoliotypeC
FCC0074267,Westland Construction ,2137.810059,Portfolio,PortfoliotypeA
FCC0031059,Ligglo Enterprise & General ,658.0999756,Portfolio,PortfoliotypeB
FCC0021702,Jabiva Drug Store ,333.5429993,Consumer staples,Consumer staplestypeC
FCC0106555,Smartlinks Book And Stationary ,1750,Portfolio,PortfoliotypeA
FCC0095799,Maria Hass Enterprise,79.81400299,Portfolio,PortfoliotypeB
FCC0115355,Misspreneur Limited,2826,Portfolio,PortfoliotypeC
FCC0065692,-,2392.5,Consumer staples,Consumer staplestypeA
FCC0088377,John Jack investment,741.6574707,Materials ,Materials typeB
FCC0033770,Medevic Services,3874.23999,Portfolio,PortfoliotypeC
FCC0016418,Amward Enterprise ,396,Portfolio,PortfoliotypeA
FCC0086200,Seedac Solutions (SL) Limited,157.6699982,Portfolio,PortfoliotypeB
FCC0114692,Masarmankay,1493,Portfolio,PortfoliotypeC
FCC0033616,Derrick And Millicent Enterprise,1370.650024,Portfolio,PortfoliotypeA
FCC0011958,First Ask Designing Printing Press,875.0700073,Portfolio,PortfoliotypeB
FCC0111782,Highwoods Outsourcing (SL) ,6900,Financials,FinancialstypeC
FCC0044500,Fredora'S Enterprise,2393.459961,Portfolio,PortfoliotypeA
FCC0054745,Sierra Ocean Investment Services,1154.290039,Portfolio,PortfoliotypeB
FCC0038586,Sierra Colling System,596.3150024,Portfolio,PortfoliotypeC
FCC0087801,Crown Express ,3403.889893,Portfolio,PortfoliotypeA
FCC0112560,Basma Home Appliances,4346,Portfolio,PortfoliotypeB
FCC0149866,Kaala Enterprise,695.5,Portfolio,PortfoliotypeC
FCC0039922,Unitique Logistics & Consultancy ,2437.415039,Portfolio,PortfoliotypeA
FCC0158698,E-Zone Enterprise,721.5,Portfolio,PortfoliotypeB
FCC0073084,E-Zone  Electronics (SL) Ltd,430.0849915,Portfolio,PortfoliotypeC
FCC0072811,Musaf Investment Company LTD,478.5,Portfolio,PortfoliotypeA
FCC0143406,Eagle Fishing Company Limited,3091,Materials ,Materials typeB
FCC0051508,Slonec SL Limited,786.5499878,Portfolio,PortfoliotypeC
FCC0026020,Saimo Information Systems ,2556.27002,Portfolio,PortfoliotypeA
FCC0071070,Musa Sharaffdeen And Sons,1069.890015,Portfolio,PortfoliotypeB
FCC0065489,Jamillah Augusta Tarawallie ,560.6450195,Portfolio,PortfoliotypeC
FCC0158682,Gborie Elton Tamba Enterprise,1381.5,Portfolio,PortfoliotypeA
FCC0159170,Siemens Energy AB,1340,Energy,EnergytypeB
FCC0100282,Jalloh Square (SL) Limited,710.8300171,Portfolio,PortfoliotypeC
FCC0159558,Golden Blama Enterprise (SL) ,1221.5,Portfolio,PortfoliotypeA
FCC0107429,Aladin Enterprise ,1852,Portfolio,PortfoliotypeB
FCC0013615,Karim Aziz Investment ,1250.530029,Portfolio,PortfoliotypeC
FCC0159803,Ishwari And Sons,1492.5,Portfolio,PortfoliotypeA
FCC0142954,Umu Sef Enterprise,227,Portfolio,PortfoliotypeB
FCC0076293,Junieca Enterprise,213.2649994,Consumer staples,Consumer staplestypeC
FCC0085630,Worldtech Smart Systems Limited,2556.429932,Portfolio,PortfoliotypeA
FCC0006936,Pambya Whyte Investment ,522.960022,Portfolio,PortfoliotypeB
FCC0029018,FUGA-T ENGINEERING COMPANY ,1218.02002,Portfolio,PortfoliotypeC
FCC0016399,-,569.4000244,Consumer discretionary,Consumer discretionarytypeA
FCC0076614,SWAD TRAVEL AND TOURS ,1085.055054,Portfolio,PortfoliotypeB
FCC0020186,MEDZEE ENTERPRISE,767.184021,Portfolio,PortfoliotypeC
FCC0138231,"JESTOP RENTALS, PRINTING AND ",428.75,Portfolio,PortfoliotypeA
FCC0091660,EDUFARMS INNIVATIONS (SL) ,285.0249939,Portfolio,PortfoliotypeB
FCC0110097,AMI EXPEDITIONRY HEALTHCARE ,19476,Consumer discretionary,Consumer discretionarytypeC
FCC0012238,SEATTIA TRADING & ,1875.810059,Portfolio,PortfoliotypeA
FCC0081022,SATAJAMS LAJOH ENTERPRISE,449,Portfolio,PortfoliotypeB
FCC0101882,MUMABET GLOBAL ENTERPRISE ,1388.699951,Portfolio,PortfoliotypeC
FCC0017230,ELBA (SL) LIMITED,1432.155029,Portfolio,PortfoliotypeA
FCC0143406,TRILLINGO (SL) LIMITED,1545.5,Portfolio,PortfoliotypeB
FCC0039647,KAMARA EXPORT LIMITED,2924.909912,Materials ,Materials typeC
FCC0060314,KAKU - MUTU ENTERPRISE,933.1199951,Portfolio,PortfoliotypeA
FCC0075063,PEE CEE FOREIGN EXCHANGE ,567.9099731,Portfolio,PortfoliotypeB
FCC0079544,PEE CEE FOREIGN EXCHANGE ,1720.035034,Portfolio,PortfoliotypeC
FCC0084399,PEE CEE FOREIGN EXCHANGE ,1612.52002,Portfolio,PortfoliotypeA
FCC0159883,ZAK BUILDING MATERIALS ,3986.5,Portfolio,PortfoliotypeB
FCC0124194,ZAK BUILDING MATERIALS ,3048,Portfolio,PortfoliotypeC
FCC0014195,COLE FARM PHARMACY,938.7000122,Portfolio,PortfoliotypeA
FCC0055740,Brunswick Shipping Company,5555.010254,Materials ,Materials typeB
FCC0039603,JC Guest House,8238.325195,Consumer discretionary,Consumer discretionarytypeC
FCC0045738,George Smith Enterprise,229.2700043,Consumer discretionary,Consumer discretionarytypeA
FCC0095884,Karma Trading Private Limited,8684.504883,Portfolio,PortfoliotypeB
FCC0007336,Naj Thomas Enterprise,337.8150024,Portfolio,PortfoliotypeC
FCC0015211,KINGS GATE TRADING VENTURE,355.5899963,Portfolio,PortfoliotypeA
FCC0116042,Sunshine Development & ,1257,Portfolio,PortfoliotypeB
FCC0089343,Schersul solution,432.0400085,Consumer discretionary,Consumer discretionarytypeC
FCC0016634,MATRISA ENTERPISE,1529.704956,Portfolio,PortfoliotypeA
FCC0083629,MARS ENERGY LIMITED,2527.219971,Portfolio,PortfoliotypeB
FCC0012987,          LYFE PHARMA ( SL) LIMITED,2951.25,Portfolio,PortfoliotypeC
FCC0089930,Jay Shadel Investment ,601.3649902,Portfolio,PortfoliotypeA
FCC0056474,Core Africa (SL) Limited,964.7399902,Portfolio,PortfoliotypeB
FCC0158449,Freetown Wedding Limited ,1077,Portfolio,PortfoliotypeC
FCC0026588,-,0,null,nulltypeA
FCC0059481,Qcell Mobile Company ,262.394989,Portfolio,PortfoliotypeB
FCC0158233,Qcell Mobile company,233,Portfolio,PortfoliotypeC
FCC0158232,Qcell Mobile Company ,329.5,Portfolio,PortfoliotypeA
FCC0102881,QCELL MOBILE COMPANY,43090,Materials ,Materials typeB
FCC0076968,GLO LIGHT MEDIA PRINTING,831.4899902,Portfolio,PortfoliotypeC
FCC0159677,United Motors Limited ,3316.5,Portfolio,PortfoliotypeA
FCC0032796,Banqmatch Financial Corporation ,1460.505005,Portfolio,PortfoliotypeB
FCC0003587,Decore Furniture,7498.640137,Portfolio,PortfoliotypeC
FCC0075820,Decore Furniture comapny,11352,Portfolio,PortfoliotypeA
FCC0090069,Class Diving,1974.579956,Consumer discretionary,Consumer discretionarytypeB
FCC0078313,Anjani (AP) Business Ventures ,10707,Portfolio,PortfoliotypeC
FCC0125512,International Insurance Company ,25011,Financials,FinancialstypeA
FCC0094200,Fumi Kamara M and F Enterprise,834.9099731,Portfolio,PortfoliotypeB
FCC0159000,Afro International Limited ,3085,Portfolio,PortfoliotypeC
FCC0159000,Afro International Limited ,3085,Portfolio,PortfoliotypeA
FCC0159000,Afro International Limited ,3085,Portfolio,PortfoliotypeB
FCC0016852,MUDU ENTERPRISE,729.2249756,Portfolio,PortfoliotypeC
FCC0026133,FELICITY SOLAR TECHNOLOGY ,2203.459961,Portfolio,PortfoliotypeA
FCC0031266,Saluda Pharma,1493.160034,Portfolio,PortfoliotypeB
FCC0096465,Yalla (SL) Limited,669.6550293,Portfolio,PortfoliotypeC
FCC0088779,Central Commodities Trading ,12664.37988,Portfolio,PortfoliotypeA
FCC0079123,Suzyconteh Enterprise,1152.52002,Portfolio,PortfoliotypeB
FCC0028389,Deva's Happy Mart,703.5949707,Portfolio,PortfoliotypeC
FCC0024175,Alsherebo Engineering And ,1457.185059,Portfolio,PortfoliotypeA
FCC0067237,BERNNICO TRAVEL AGENCY ,651.1599731,Portfolio,PortfoliotypeB
FCC0065158,Nafa Finanacial Foreign Exchange ,1555.969971,Portfolio,PortfoliotypeC
FCC0114742,Deigh Investment,625.25,Portfolio,PortfoliotypeA
FCC0138102,DOLPHIN SERVICES,773,Portfolio,PortfoliotypeB
FCC0072593,RAMLUSPA ENTERPRISE,310.375,Portfolio,PortfoliotypeC
FCC0101781,MED - LAM - JAY BUSINESS ,1945.714966,Portfolio,PortfoliotypeA
FCC0030295,Blue Wave Logistics & Foreign ,2656.22998,Portfolio,PortfoliotypeB
FCC0077750,PAWAN PUTRAH ENTERPRISE,1508.89502,Portfolio,PortfoliotypeC
FCC0065831,JAY TECH INSTITUTION OF ,8705.599609,Portfolio,PortfoliotypeA
FCC0159312,BAGS & SUPERSTEP ,811,Portfolio,PortfoliotypeB
FCC0063736,CRACK INVESTMENT COMPANY ,2968.439941,Portfolio,PortfoliotypeC
FCC0048136,LION TRAVEL AGENCY,5210.709961,Portfolio,PortfoliotypeA
FCC0001095,FOYAT- YATFO ENTERPRISE,3446.120117,Portfolio,PortfoliotypeB
FCC0025594,YATKOVI ENTERPRISE,1056.060059,Portfolio,PortfoliotypeC
